id,name,acronym,red,green,blue,depth,parent_id,parent_acronym,collapse,structure_id_path,in .nrrd,consider,collapse_logical
944,Folium-tuber vermis (VII),FOTU,0,0,0,5,645,VERM,0,/997/8/512/528/645/944/,TRUE,1,1
10726,"Folium-tuber vermis (VII), granular layer",FOTUgr,0,0,0,6,944,FOTU,0,/997/8/512/528/645/944/10726/,FALSE,0,0
10727,"Folium-tuber vermis (VII), Purkinje layer",FOTUpu,0,0,0,6,944,FOTU,0,/997/8/512/528/645/944/10727/,FALSE,0,0
10728,"Folium-tuber vermis (VII), molecular layer",FOTUmo,0,0,0,6,944,FOTU,0,/997/8/512/528/645/944/10728/,FALSE,0,0
951,Pyramus (VIII),PYR,0,0,0,5,645,VERM,0,/997/8/512/528/645/951/,TRUE,1,1
10729,"Pyramus (VIII), granular layer",PYRgr,0,0,0,6,951,PYR,0,/997/8/512/528/645/951/10729/,FALSE,0,0
10730,"Pyramus (VIII), Purkinje layer",PYRpu,0,0,0,6,951,PYR,0,/997/8/512/528/645/951/10730/,FALSE,0,0
10731,"Pyramus (VIII), molecular layer",PYRmo,0,0,0,6,951,PYR,0,/997/8/512/528/645/951/10731/,FALSE,0,0
957,Uvula (IX),UVU,0,0,0,5,645,VERM,0,/997/8/512/528/645/957/,TRUE,1,1
10732,"Uvula (IX), granular layer",UVUgr,0,0,0,6,957,UVU,0,/997/8/512/528/645/957/10732/,FALSE,0,0
10733,"Uvula (IX), Purkinje layer",UVUpu,0,0,0,6,957,UVU,0,/997/8/512/528/645/957/10733/,FALSE,0,0
10734,"Uvula (IX), molecular layer",UVUmo,0,0,0,6,957,UVU,0,/997/8/512/528/645/957/10734/,FALSE,0,0
968,Nodulus (X),NOD,0,0,0,5,645,VERM,0,/997/8/512/528/645/968/,TRUE,1,1
10735,"Nodulus (X), granular layer",NODgr,0,0,0,6,968,NOD,0,/997/8/512/528/645/968/10735/,FALSE,0,0
10736,"Nodulus (X), Purkinje layer",NODpu,0,0,0,6,968,NOD,0,/997/8/512/528/645/968/10736/,FALSE,0,0
10737,"Nodulus (X), molecular layer",NODmo,0,0,0,6,968,NOD,0,/997/8/512/528/645/968/10737/,FALSE,0,0
567,Cerebrum,CH,0,0,0,2,8,grey,0,/997/8/567/,FALSE,0,0
623,Cerebral nuclei,CNU,0,0,0,3,567,CH,0,/997/8/567/623/,FALSE,0,0
477,Striatum,STR,0,0,0,4,623,CNU,1,/997/8/567/623/477/,TRUE,1,0
275,Lateral septal complex,LSX,0,0,0,5,477,STR,1,/997/8/567/623/477/275/,FALSE,0,0
242,Lateral septal nucleus,LS,0,0,0,6,275,LSX,0,/997/8/567/623/477/275/242/,FALSE,1,1
250,"Lateral septal nucleus, caudal (caudodorsal) part",LSc,0,0,0,7,242,LS,0,/997/8/567/623/477/275/242/250/,TRUE,0,0
258,"Lateral septal nucleus, rostral (rostroventral) part",LSr,0,0,0,7,242,LS,0,/997/8/567/623/477/275/242/258/,TRUE,0,0
266,"Lateral septal nucleus, ventral part",LSv,0,0,0,7,242,LS,0,/997/8/567/623/477/275/242/266/,TRUE,0,0
310,Septofimbrial nucleus,SF,0,0,0,6,275,LSX,0,/997/8/567/623/477/275/310/,TRUE,1,1
333,Septohippocampal nucleus,SH,0,0,0,6,275,LSX,0,/997/8/567/623/477/275/333/,TRUE,1,1
278,Striatum-like amygdalar nuclei,sAMY,0,0,0,5,477,STR,1,/997/8/567/623/477/278/,FALSE,0,0
1105,Intercalated amygdalar nucleus,IA,0,0,0,6,278,sAMY,0,/997/8/567/623/477/278/1105/,TRUE,1,1
23,Anterior amygdalar area,AAA,0,0,0,6,278,sAMY,0,/997/8/567/623/477/278/23/,TRUE,1,1
292,Bed nucleus of the accessory olfactory tract,BA,0,0,0,6,278,sAMY,0,/997/8/567/623/477/278/292/,TRUE,1,1
403,Medial amygdalar nucleus,MEA,0,0,0,6,278,sAMY,1,/997/8/567/623/477/278/403/,TRUE,1,1
411,"Medial amygdalar nucleus, anterodorsal part",MEAad,0,0,0,7,403,MEA,0,/997/8/567/623/477/278/403/411/,FALSE,0,0
418,"Medial amygdalar nucleus, anteroventral part",MEAav,0,0,0,7,403,MEA,0,/997/8/567/623/477/278/403/418/,FALSE,0,0
426,"Medial amygdalar nucleus, posterodorsal part",MEApd,0,0,0,7,403,MEA,0,/997/8/567/623/477/278/403/426/,FALSE,0,0
472,"Medial amygdalar nucleus, posterodorsal part, sublayer a",MEApd-a,0,0,0,8,426,MEApd,0,/997/8/567/623/477/278/403/426/472/,FALSE,0,0
480,"Medial amygdalar nucleus, posterodorsal part, sublayer b",MEApd-b,0,0,0,8,426,MEApd,0,/997/8/567/623/477/278/403/426/480/,FALSE,0,0
487,"Medial amygdalar nucleus, posterodorsal part, sublayer c",MEApd-c,0,0,0,8,426,MEApd,0,/997/8/567/623/477/278/403/426/487/,FALSE,0,0
435,"Medial amygdalar nucleus, posteroventral part",MEApv,0,0,0,7,403,MEA,0,/997/8/567/623/477/278/403/435/,FALSE,0,0
536,Central amygdalar nucleus,CEA,0,0,0,6,278,sAMY,1,/997/8/567/623/477/278/536/,FALSE,1,1
544,"Central amygdalar nucleus, capsular part",CEAc,0,0,0,7,536,CEA,0,/997/8/567/623/477/278/536/544/,TRUE,0,0
551,"Central amygdalar nucleus, lateral part",CEAl,0,0,0,7,536,CEA,0,/997/8/567/623/477/278/536/551/,TRUE,0,0
559,"Central amygdalar nucleus, medial part",CEAm,0,0,0,7,536,CEA,0,/997/8/567/623/477/278/536/559/,TRUE,0,0
485,Striatum dorsal region,STRd,0,0,0,5,477,STR,0,/997/8/567/623/477/485/,FALSE,0,0
672,Caudoputamen,CP,0,0,0,6,485,STRd,1,/997/8/567/623/477/485/672/,TRUE,1,1
493,Striatum ventral region,STRv,0,0,0,5,477,STR,1,/997/8/567/623/477/493/,FALSE,0,0
549009199,Lateral strip of striatum,LSS,0,0,0,6,493,STRv,0,/997/8/567/623/477/493/549009199/,FALSE,0,0
56,Nucleus accumbens,ACB,0,0,0,6,493,STRv,1,/997/8/567/623/477/493/56/,TRUE,1,1
754,Olfactory tubercle,OT,0,0,0,6,493,STRv,1,/997/8/567/623/477/493/754/,TRUE,1,1
144,"Olfactory tubercle, layers 1-3",OT1-3,0,0,0,7,754,OT,0,/997/8/567/623/477/493/754/144/,FALSE,0,0
458,"Olfactory tubercle, molecular layer",OT1,0,0,0,7,754,OT,0,/997/8/567/623/477/493/754/458/,FALSE,0,0
465,"Olfactory tubercle, pyramidal layer",OT2,0,0,0,7,754,OT,0,/997/8/567/623/477/493/754/465/,FALSE,0,0
473,"Olfactory tubercle, polymorph layer",OT3,0,0,0,7,754,OT,0,/997/8/567/623/477/493/754/473/,FALSE,0,0
481,Islands of Calleja,isl,0,0,0,7,754,OT,0,/997/8/567/623/477/493/754/481/,FALSE,0,0
489,Major island of Calleja,islm,0,0,0,7,754,OT,0,/997/8/567/623/477/493/754/489/,FALSE,0,0
998,Fundus of striatum,FS,0,0,0,6,493,STRv,0,/997/8/567/623/477/493/998/,TRUE,1,1
803,Pallidum,PAL,0,0,0,4,623,CNU,1,/997/8/567/623/803/,TRUE,1,0
809,"Pallidum, caudal region",PALc,0,0,0,5,803,PAL,0,/997/8/567/623/803/809/,FALSE,0,0
287,Bed nucleus of the anterior commissure,BAC,0,0,0,6,809,PALc,0,/997/8/567/623/803/809/287/,TRUE,1,1
351,Bed nuclei of the stria terminalis,BST,0,0,0,6,809,PALc,1,/997/8/567/623/803/809/351/,TRUE,1,1
359,"Bed nuclei of the stria terminalis, anterior division",BSTa,0,0,0,7,351,BST,0,/997/8/567/623/803/809/351/359/,FALSE,0,0
498,"Bed nuclei of the stria terminalis, anterior division, anteromedial area",BSTam,0,0,0,8,359,BSTa,0,/997/8/567/623/803/809/351/359/498/,FALSE,0,0
505,"Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus",BSTdm,0,0,0,8,359,BSTa,0,/997/8/567/623/803/809/351/359/505/,FALSE,0,0
513,"Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",BSTfu,0,0,0,8,359,BSTa,0,/997/8/567/623/803/809/351/359/513/,FALSE,0,0
521,"Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",BSTmg,0,0,0,8,359,BSTa,0,/997/8/567/623/803/809/351/359/521/,FALSE,0,0
529,"Bed nuclei of the stria terminalis, anterior division, ventral nucleus",BSTv,0,0,0,8,359,BSTa,0,/997/8/567/623/803/809/351/359/529/,FALSE,0,0
537,"Bed nuclei of the stria terminalis, anterior division, anterolateral area",BSTal,0,0,0,8,359,BSTa,0,/997/8/567/623/803/809/351/359/537/,FALSE,0,0
546,"Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",BSTju,0,0,0,8,359,BSTa,0,/997/8/567/623/803/809/351/359/546/,FALSE,0,0
554,"Bed nuclei of the stria terminalis, anterior division, oval nucleus",BSTov,0,0,0,8,359,BSTa,0,/997/8/567/623/803/809/351/359/554/,FALSE,0,0
562,"Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus",BSTrh,0,0,0,8,359,BSTa,0,/997/8/567/623/803/809/351/359/562/,FALSE,0,0
367,"Bed nuclei of the stria terminalis, posterior division",BSTp,0,0,0,7,351,BST,0,/997/8/567/623/803/809/351/367/,FALSE,0,0
569,"Bed nuclei of the stria terminalis, posterior division, dorsal nucleus",BSTd,0,0,0,8,367,BSTp,0,/997/8/567/623/803/809/351/367/569/,FALSE,0,0
578,"Bed nuclei of the stria terminalis, posterior division, principal nucleus",BSTpr,0,0,0,8,367,BSTp,0,/997/8/567/623/803/809/351/367/578/,FALSE,0,0
585,"Bed nuclei of the stria terminalis, posterior division, interfascicular nucleus",BSTif,0,0,0,8,367,BSTp,0,/997/8/567/623/803/809/351/367/585/,FALSE,0,0
594,"Bed nuclei of the stria terminalis, posterior division, transverse nucleus",BSTtr,0,0,0,8,367,BSTp,0,/997/8/567/623/803/809/351/367/594/,FALSE,0,0
602,"Bed nuclei of the stria terminalis, posterior division, strial extension",BSTse,0,0,0,8,367,BSTp,0,/997/8/567/623/803/809/351/367/602/,FALSE,0,0
818,"Pallidum, dorsal region",PALd,0,0,0,5,803,PAL,0,/997/8/567/623/803/818/,FALSE,0,0
1022,"Globus pallidus, external segment",GPe,0,0,0,6,818,PALd,1,/997/8/567/623/803/818/1022/,TRUE,1,1
1031,"Globus pallidus, internal segment",GPi,0,0,0,6,818,PALd,1,/997/8/567/623/803/818/1031/,TRUE,1,1
826,"Pallidum, medial region",PALm,0,0,0,5,803,PAL,0,/997/8/567/623/803/826/,FALSE,0,0
581,Triangular nucleus of septum,TRS,0,0,0,6,826,PALm,1,/997/8/567/623/803/826/581/,TRUE,1,1
904,Medial septal complex,MSC,0,0,0,6,826,PALm,0,/997/8/567/623/803/826/904/,FALSE,0,0
564,Medial septal nucleus,MS,0,0,0,7,904,MSC,1,/997/8/567/623/803/826/904/564/,TRUE,1,1
596,Diagonal band nucleus,NDB,0,0,0,7,904,MSC,1,/997/8/567/623/803/826/904/596/,TRUE,1,1
835,"Pallidum, ventral region",PALv,0,0,0,5,803,PAL,0,/997/8/567/623/803/835/,FALSE,0,0
298,Magnocellular nucleus,MA,0,0,0,6,835,PALv,1,/997/8/567/623/803/835/298/,TRUE,1,1
342,Substantia innominata,SI,0,0,0,6,835,PALv,1,/997/8/567/623/803/835/342/,TRUE,1,1
688,Cerebral cortex,CTX,0,0,0,3,567,CH,0,/997/8/567/688/,FALSE,0,0
695,Cortical plate,CTXpl,0,0,0,4,688,CTX,0,/997/8/567/688/695/,FALSE,0,0
1089,Hippocampal formation,HPF,0,0,0,5,695,CTXpl,1,/997/8/567/688/695/1089/,TRUE,1,0
1080,Hippocampal region,HIP,0,0,0,6,1089,HPF,0,/997/8/567/688/695/1089/1080/,FALSE,0,0
19,Induseum griseum,IG,0,0,0,7,1080,HIP,0,/997/8/567/688/695/1089/1080/19/,TRUE,0,0
375,Ammon's horn,CA,0,0,0,7,1080,HIP,0,/997/8/567/688/695/1089/1080/375/,FALSE,0,0
382,Field CA1,CA1,0,0,0,8,375,CA,1,/997/8/567/688/695/1089/1080/375/382/,TRUE,1,1
391,"Field CA1, stratum lacunosum-moleculare",CA1slm,0,0,0,9,382,CA1,0,/997/8/567/688/695/1089/1080/375/382/391/,FALSE,0,0
399,"Field CA1, stratum oriens",CA1so,0,0,0,9,382,CA1,0,/997/8/567/688/695/1089/1080/375/382/399/,FALSE,0,0
407,"Field CA1, pyramidal layer",CA1sp,0,0,0,9,382,CA1,0,/997/8/567/688/695/1089/1080/375/382/407/,FALSE,0,0
415,"Field CA1, stratum radiatum",CA1sr,0,0,0,9,382,CA1,0,/997/8/567/688/695/1089/1080/375/382/415/,FALSE,0,0
423,Field CA2,CA2,0,0,0,8,375,CA,1,/997/8/567/688/695/1089/1080/375/423/,TRUE,1,1
431,"Field CA2, stratum lacunosum-moleculare",CA2slm,0,0,0,9,423,CA2,0,/997/8/567/688/695/1089/1080/375/423/431/,FALSE,0,0
438,"Field CA2, stratum oriens",CA2so,0,0,0,9,423,CA2,0,/997/8/567/688/695/1089/1080/375/423/438/,FALSE,0,0
446,"Field CA2, pyramidal layer",CA2sp,0,0,0,9,423,CA2,0,/997/8/567/688/695/1089/1080/375/423/446/,FALSE,0,0
454,"Field CA2, stratum radiatum",CA2sr,0,0,0,9,423,CA2,0,/997/8/567/688/695/1089/1080/375/423/454/,FALSE,0,0
463,Field CA3,CA3,0,0,0,8,375,CA,1,/997/8/567/688/695/1089/1080/375/463/,TRUE,1,1
471,"Field CA3, stratum lacunosum-moleculare",CA3slm,0,0,0,9,463,CA3,0,/997/8/567/688/695/1089/1080/375/463/471/,FALSE,0,0
479,"Field CA3, stratum lucidum",CA3slu,0,0,0,9,463,CA3,0,/997/8/567/688/695/1089/1080/375/463/479/,FALSE,0,0
486,"Field CA3, stratum oriens",CA3so,0,0,0,9,463,CA3,0,/997/8/567/688/695/1089/1080/375/463/486/,FALSE,0,0
495,"Field CA3, pyramidal layer",CA3sp,0,0,0,9,463,CA3,0,/997/8/567/688/695/1089/1080/375/463/495/,FALSE,0,0
504,"Field CA3, stratum radiatum",CA3sr,0,0,0,9,463,CA3,0,/997/8/567/688/695/1089/1080/375/463/504/,FALSE,0,0
726,Dentate gyrus,DG,0,0,0,7,1080,HIP,1,/997/8/567/688/695/1089/1080/726/,FALSE,1,1
10702,"Dentate gyrus, subgranular zone",DG-sgz,0,0,0,8,726,DG,0,/997/8/567/688/695/1089/1080/726/10702/,FALSE,0,0
10703,"Dentate gyrus, molecular layer",DG-mo,0,0,0,8,726,DG,0,/997/8/567/688/695/1089/1080/726/10703/,TRUE,0,0
10704,"Dentate gyrus, polymorph layer",DG-po,0,0,0,8,726,DG,0,/997/8/567/688/695/1089/1080/726/10704/,TRUE,0,0
632,"Dentate gyrus, granule cell layer",DG-sg,0,0,0,8,726,DG,0,/997/8/567/688/695/1089/1080/726/632/,TRUE,0,0
734,Dentate gyrus crest,DGcr,0,0,0,8,726,DG,0,/997/8/567/688/695/1089/1080/726/734/,FALSE,0,0
742,"Dentate gyrus crest, molecular layer",DGcr-mo,0,0,0,9,734,DGcr,0,/997/8/567/688/695/1089/1080/726/734/742/,FALSE,0,0
751,"Dentate gyrus crest, polymorph layer",DGcr-po,0,0,0,9,734,DGcr,0,/997/8/567/688/695/1089/1080/726/734/751/,FALSE,0,0
758,"Dentate gyrus crest, granule cell layer",DGcr-sg,0,0,0,9,734,DGcr,0,/997/8/567/688/695/1089/1080/726/734/758/,FALSE,0,0
766,Dentate gyrus lateral blade,DGlb,0,0,0,8,726,DG,0,/997/8/567/688/695/1089/1080/726/766/,FALSE,0,0
775,"Dentate gyrus lateral blade, molecular layer",DGlb-mo,0,0,0,9,766,DGlb,0,/997/8/567/688/695/1089/1080/726/766/775/,FALSE,0,0
782,"Dentate gyrus lateral blade, polymorph layer",DGlb-po,0,0,0,9,766,DGlb,0,/997/8/567/688/695/1089/1080/726/766/782/,FALSE,0,0
790,"Dentate gyrus lateral blade, granule cell layer",DGlb-sg,0,0,0,9,766,DGlb,0,/997/8/567/688/695/1089/1080/726/766/790/,FALSE,0,0
799,Dentate gyrus medial blade,DGmb,0,0,0,8,726,DG,0,/997/8/567/688/695/1089/1080/726/799/,FALSE,0,0
807,"Dentate gyrus medial blade, molecular layer",DGmb-mo,0,0,0,9,799,DGmb,0,/997/8/567/688/695/1089/1080/726/799/807/,FALSE,0,0
815,"Dentate gyrus medial blade, polymorph layer",DGmb-po,0,0,0,9,799,DGmb,0,/997/8/567/688/695/1089/1080/726/799/815/,FALSE,0,0
823,"Dentate gyrus medial blade, granule cell layer",DGmb-sg,0,0,0,9,799,DGmb,0,/997/8/567/688/695/1089/1080/726/799/823/,FALSE,0,0
982,Fasciola cinerea,FC,0,0,0,7,1080,HIP,0,/997/8/567/688/695/1089/1080/982/,TRUE,0,0
822,Retrohippocampal region,RHP,0,0,0,6,1089,HPF,0,/997/8/567/688/695/1089/822/,FALSE,0,0
1037,Postsubiculum,POST,0,0,0,7,822,RHP,1,/997/8/567/688/695/1089/822/1037/,TRUE,1,1
10696,"Postsubiculum, layer 1",POST1,0,0,0,8,1037,POST,0,/997/8/567/688/695/1089/822/1037/10696/,FALSE,0,0
10697,"Postsubiculum, layer 2",POST2,0,0,0,8,1037,POST,0,/997/8/567/688/695/1089/822/1037/10697/,FALSE,0,0
10698,"Postsubiculum, layer 3",POST3,0,0,0,8,1037,POST,0,/997/8/567/688/695/1089/822/1037/10698/,FALSE,0,0
1084,Presubiculum,PRE,0,0,0,7,822,RHP,1,/997/8/567/688/695/1089/822/1084/,TRUE,1,1
10699,"Presubiculum, layer 1",PRE1,0,0,0,8,1084,PRE,0,/997/8/567/688/695/1089/822/1084/10699/,FALSE,0,0
10700,"Presubiculum, layer 2",PRE2,0,0,0,8,1084,PRE,0,/997/8/567/688/695/1089/822/1084/10700/,FALSE,0,0
10701,"Presubiculum, layer 3",PRE3,0,0,0,8,1084,PRE,0,/997/8/567/688/695/1089/822/1084/10701/,FALSE,0,0
484682470,Prosubiculum,ProS,0,0,0,7,822,RHP,1,/997/8/567/688/695/1089/822/484682470/,TRUE,1,1
484682475,"Prosubiculum, dorsal part",ProSd,0,0,0,8,484682470,ProS,0,/997/8/567/688/695/1089/822/484682470/484682475/,FALSE,0,0
484682479,"Prosubiculum, dorsal part, molecular layer",ProSd-m,0,0,0,9,484682475,ProSd,0,/997/8/567/688/695/1089/822/484682470/484682475/484682479/,FALSE,0,0
484682483,"Prosubiculum, dorsal part, pyramidal layer",ProSd-sp,0,0,0,9,484682475,ProSd,0,/997/8/567/688/695/1089/822/484682470/484682475/484682483/,FALSE,0,0
484682487,"Prosubiculum, dorsal part, stratum radiatum",ProSd-sr,0,0,0,9,484682475,ProSd,0,/997/8/567/688/695/1089/822/484682470/484682475/484682487/,FALSE,0,0
484682492,"Prosubiculum, ventral part",ProSv,0,0,0,8,484682470,ProS,0,/997/8/567/688/695/1089/822/484682470/484682492/,FALSE,0,0
484682496,"Prosubiculum, ventral part, molecular layer",ProSv-m,0,0,0,9,484682492,ProSv,0,/997/8/567/688/695/1089/822/484682470/484682492/484682496/,FALSE,0,0
484682500,"Prosubiculum, ventral part, pyramidal layer",ProSv-sp,0,0,0,9,484682492,ProSv,0,/997/8/567/688/695/1089/822/484682470/484682492/484682500/,FALSE,0,0
484682504,"Prosubiculum, ventral part, stratum radiatum",Prosv-sr,0,0,0,9,484682492,ProSv,0,/997/8/567/688/695/1089/822/484682470/484682492/484682504/,FALSE,0,0
484682508,Area prostriata,APr,0,0,0,7,822,RHP,0,/997/8/567/688/695/1089/822/484682508/,TRUE,1,1
502,Subiculum,SUB,0,0,0,7,822,RHP,1,/997/8/567/688/695/1089/822/502/,TRUE,1,1
509,"Subiculum, dorsal part",SUBd,0,0,0,8,502,SUB,0,/997/8/567/688/695/1089/822/502/509/,FALSE,0,0
829,"Subiculum, dorsal part, molecular layer",SUBd-m,0,0,0,9,509,SUBd,0,/997/8/567/688/695/1089/822/502/509/829/,FALSE,0,0
837,"Subiculum, dorsal part, stratum radiatum",SUBd-sr,0,0,0,9,509,SUBd,0,/997/8/567/688/695/1089/822/502/509/837/,FALSE,0,0
845,"Subiculum, dorsal part, pyramidal layer",SUBd-sp,0,0,0,9,509,SUBd,0,/997/8/567/688/695/1089/822/502/509/845/,FALSE,0,0
518,"Subiculum, ventral part",SUBv,0,0,0,8,502,SUB,0,/997/8/567/688/695/1089/822/502/518/,FALSE,0,0
853,"Subiculum, ventral part, molecular layer",SUBv-m,0,0,0,9,518,SUBv,0,/997/8/567/688/695/1089/822/502/518/853/,FALSE,0,0
861,"Subiculum, ventral part, stratum radiatum",SUBv-sr,0,0,0,9,518,SUBv,0,/997/8/567/688/695/1089/822/502/518/861/,FALSE,0,0
870,"Subiculum, ventral part, pyramidal layer",SUBv-sp,0,0,0,9,518,SUBv,0,/997/8/567/688/695/1089/822/502/518/870/,FALSE,0,0
589508447,Hippocampo-amygdalar transition area,HATA,0,0,0,7,822,RHP,0,/997/8/567/688/695/1089/822/589508447/,TRUE,1,1
843,Parasubiculum,PAR,0,0,0,7,822,RHP,1,/997/8/567/688/695/1089/822/843/,TRUE,1,1
10693,"Parasubiculum, layer 1",PAR1,0,0,0,8,843,PAR,0,/997/8/567/688/695/1089/822/843/10693/,FALSE,0,0
10694,"Parasubiculum, layer 2",PAR2,0,0,0,8,843,PAR,0,/997/8/567/688/695/1089/822/843/10694/,FALSE,0,0
10695,"Parasubiculum, layer 3",PAR3,0,0,0,8,843,PAR,0,/997/8/567/688/695/1089/822/843/10695/,FALSE,0,0
909,Entorhinal area,ENT,0,0,0,7,822,RHP,0,/997/8/567/688/695/1089/822/909/,FALSE,0,0
918,"Entorhinal area, lateral part",ENTl,0,0,0,8,909,ENT,1,/997/8/567/688/695/1089/822/909/918/,FALSE,1,1
1121,"Entorhinal area, lateral part, layer 1",ENTl1,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/1121/,TRUE,0,0
139,"Entorhinal area, lateral part, layer 5",ENTl5,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/139/,TRUE,0,0
20,"Entorhinal area, lateral part, layer 2",ENTl2,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/20/,TRUE,0,0
28,"Entorhinal area, lateral part, layer 6a",ENTl6a,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/28/,TRUE,0,0
312,"Entorhinal area, lateral part, layer 4/5",ENTl4/5,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/312/,FALSE,0,0
387,"Entorhinal area, lateral part, layer 5/6",ENTl5/6,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/387/,FALSE,0,0
52,"Entorhinal area, lateral part, layer 3",ENTl3,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/52/,TRUE,0,0
60,"Entorhinal area, lateral part, layer 6b",ENTl6b,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/60/,FALSE,0,0
715,"Entorhinal area, lateral part, layer 2a",ENTl2a,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/715/,FALSE,0,0
764,"Entorhinal area, lateral part, layer 2b",ENTl2b,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/764/,FALSE,0,0
92,"Entorhinal area, lateral part, layer 4",ENTl4,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/92/,FALSE,0,0
999,"Entorhinal area, lateral part, layer 2/3",ENTl2/3,0,0,0,9,918,ENTl,0,/997/8/567/688/695/1089/822/909/918/999/,FALSE,0,0
926,"Entorhinal area, medial part, dorsal zone",ENTm,0,0,0,8,909,ENT,1,/997/8/567/688/695/1089/822/909/926/,FALSE,1,1
468,"Entorhinal area, medial part, dorsal zone, layer 2a",ENTm2a,0,0,0,9,926,ENTm,0,/997/8/567/688/695/1089/822/909/926/468/,FALSE,0,0
508,"Entorhinal area, medial part, dorsal zone, layer 2b",ENTm2b,0,0,0,9,926,ENTm,0,/997/8/567/688/695/1089/822/909/926/508/,FALSE,0,0
526,"Entorhinal area, medial part, dorsal zone, layer 1",ENTm1,0,0,0,9,926,ENTm,0,/997/8/567/688/695/1089/822/909/926/526/,TRUE,0,0
543,"Entorhinal area, medial part, dorsal zone, layer 2",ENTm2,0,0,0,9,926,ENTm,0,/997/8/567/688/695/1089/822/909/926/543/,TRUE,0,0
550,"Entorhinal area, medial part, dorsal zone, layer 5/6",ENTm5/6,0,0,0,9,926,ENTm,0,/997/8/567/688/695/1089/822/909/926/550/,FALSE,0,0
664,"Entorhinal area, medial part, dorsal zone, layer 3",ENTm3,0,0,0,9,926,ENTm,0,/997/8/567/688/695/1089/822/909/926/664/,TRUE,0,0
712,"Entorhinal area, medial part, dorsal zone, layer 4",ENTm4,0,0,0,9,926,ENTm,0,/997/8/567/688/695/1089/822/909/926/712/,FALSE,0,0
727,"Entorhinal area, medial part, dorsal zone, layer 5",ENTm5,0,0,0,9,926,ENTm,0,/997/8/567/688/695/1089/822/909/926/727/,TRUE,0,0
743,"Entorhinal area, medial part, dorsal zone, layer 6",ENTm6,0,0,0,9,926,ENTm,0,/997/8/567/688/695/1089/822/909/926/743/,TRUE,0,0
934,"Entorhinal area, medial part, ventral zone",ENTmv,0,0,0,8,909,ENT,1,/997/8/567/688/695/1089/822/909/934/,FALSE,0,0
1133,"Entorhinal area, medial part, ventral zone, layer 5/6",ENTmv5/6,0,0,0,9,934,ENTmv,0,/997/8/567/688/695/1089/822/909/934/1133/,FALSE,0,0
259,"Entorhinal area, medial part, ventral zone, layer 1",ENTmv1,0,0,0,9,934,ENTmv,0,/997/8/567/688/695/1089/822/909/934/259/,FALSE,0,0
324,"Entorhinal area, medial part, ventral zone, layer 2",ENTmv2,0,0,0,9,934,ENTmv,0,/997/8/567/688/695/1089/822/909/934/324/,FALSE,0,0
371,"Entorhinal area, medial part, ventral zone, layer 3",ENTmv3,0,0,0,9,934,ENTmv,0,/997/8/567/688/695/1089/822/909/934/371/,FALSE,0,0
419,"Entorhinal area, medial part, ventral zone, layer 4",ENTmv4,0,0,0,9,934,ENTmv,0,/997/8/567/688/695/1089/822/909/934/419/,FALSE,0,0
315,Isocortex,Isocortex,0,0,0,5,695,CTXpl,0,/997/8/567/688/695/315/,FALSE,0,0
1057,Gustatory areas,GU,0,0,0,6,315,Isocortex,1,/997/8/567/688/695/315/1057/,FALSE,1,1
148,"Gustatory areas, layer 4",GU4,0,0,0,7,1057,GU,0,/997/8/567/688/695/315/1057/148/,TRUE,0,0
180,"Gustatory areas, layer 2/3",GU2/3,0,0,0,7,1057,GU,0,/997/8/567/688/695/315/1057/180/,TRUE,0,0
187,"Gustatory areas, layer 5",GU5,0,0,0,7,1057,GU,0,/997/8/567/688/695/315/1057/187/,TRUE,0,0
36,"Gustatory areas, layer 1",GU1,0,0,0,7,1057,GU,0,/997/8/567/688/695/315/1057/36/,TRUE,0,0
638,"Gustatory areas, layer 6a",GU6a,0,0,0,7,1057,GU,0,/997/8/567/688/695/315/1057/638/,TRUE,0,0
662,"Gustatory areas, layer 6b",GU6b,0,0,0,7,1057,GU,0,/997/8/567/688/695/315/1057/662/,TRUE,0,0
184,"Frontal pole, cerebral cortex",FRP,0,0,0,6,315,Isocortex,1,/997/8/567/688/695/315/184/,FALSE,1,1
526157192,"Frontal pole, layer 5",FRP5,0,0,0,7,184,FRP,0,/997/8/567/688/695/315/184/526157192/,TRUE,0,0
